"","species","SVL","abu_cat","lat.range","maxGCD_extant","mean_lat","min_lat","Red.List.status","Order","Family","Genus"
"1494","Plectrohyla arborescandens",52,3,1.96,246.271953446813,19.2275,18.24,"EN","ANURA","HYLIDAE","Plectrohyla"
"1495","Plectrohyla chrysopleura",62.915,1,0.110000000000001,0,15.6733333333333,15.62,"CR","ANURA","HYLIDAE","Plectrohyla"
"1496","Plectrohyla guatemalensis",72.25,1,2.23,759.087836830589,15.1220805369128,13.9,"CR","ANURA","HYLIDAE","Plectrohyla"
"1497","Plectrohyla hartwegi",52.8,NA,2.03,679.51658836045,15.6787284482759,14.85,"CR","ANURA","HYLIDAE","Plectrohyla"
"1498","Plectrohyla mykter",45,1,0.310000000000002,111.323871569766,17.528,17.36,"EN","ANURA","HYLIDAE","Plectrohyla"
"1499","Plectrohyla pentheter",57.8,1,2.82,540.217532344766,17.6674061433447,16.18,"EN","ANURA","HYLIDAE","Plectrohyla"
"1500","Plectrohyla psarosema",34.4,NA,0.0400000000000027,0,17.2407142857143,17.22,"CR","ANURA","HYLIDAE","Plectrohyla"
"1501","Plethodontohyla bipunctata",28.5,3,8.57,1049.47715599412,-20.690042462845,-25.01,"LC","ANURA","MICROHYLIDAE","Plethodontohyla"
"1502","Plethodontohyla brevipes",36,1,1.63,245.406317715016,-21.7633333333333,-22.55,"VU","ANURA","MICROHYLIDAE","Plethodontohyla"
"1503","Plethodontohyla guentheri",33,3,0.51,154.947465207498,-14.5254671280277,-14.82,"EN","ANURA","MICROHYLIDAE","Plethodontohyla"
"1504","Plethodontohyla inguinalis",63,3,10.93,1264.21529029855,-16.7288950276243,-25.05,"LC","ANURA","MICROHYLIDAE","Plethodontohyla"
"1505","Plethodontohyla mihanika",29,4,3.65,491.971435882914,-18.9536538461538,-21.5,"LC","ANURA","MICROHYLIDAE","Plethodontohyla"
"1506","Plethodontohyla notosticta",38.5,3,10.67,1264.21529029855,-18.0748402948403,-25.04,"LC","ANURA","MICROHYLIDAE","Plethodontohyla"
"1507","Plethodontohyla ocellata",56.75,1,7.05,841.068000392472,-18.0995588235294,-21.83,"LC","ANURA","MICROHYLIDAE","Plethodontohyla"
"1508","Plethodontohyla tuberata",40,3,1.91,245.995387014921,-19.9335897435897,-20.82,"NT","ANURA","MICROHYLIDAE","Plethodontohyla"
"1509","Pleurodeles waltl",84.83,1,10.85,1487.70868137672,37.4311074785452,31.3,"NT","CAUDATA","SALAMANDRIDAE","Pleurodeles"
"1510","Pleurodema marmoratum",29.9,4,15.13,2101.59607050154,-18.2606486486486,-23.97,"LC","ANURA","LEPTODACTYLIDAE","Pleurodema"
"1511","Pleurodema thaul",50,4,18.56,2131.26246263935,-40.1917771664374,-46.66,"LC","ANURA","LEPTODACTYLIDAE","Pleurodema"
"1512","Polypedates cruciger",90,3,1.44,156.929494272007,6.71751131221719,5.99,"LC","ANURA","RHACOPHORIDAE","Polypedates"
"1513","Polypedates leucomystax",75,3,39.82,5880.37840850289,6.37992877901027,-10.37,"LC","ANURA","RHACOPHORIDAE","Polypedates"
"1514","Polypedates longinasus",60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","Polypedates maculatus",64.5,3,24.15,3069.92131075749,16.5999333216354,5.92,"LC","ANURA","RHACOPHORIDAE","Polypedates"
"1516","Polypedates otilophus",78.275,3,12.37,2665.70573588835,1.0554997992774,-5.95,"LC","ANURA","RHACOPHORIDAE","Polypedates"
"1517","Polypedates taeniatus",35.95,3,3.72,1314.0829391083,27.5193617021277,26.14,"LC","ANURA","RHACOPHORIDAE","Polypedates"
"1518","Polypedates zed",63.8,1,1.14,298.192796802278,27.0559574468085,26.47,"DD","ANURA","RHACOPHORIDAE","Polypedates"
"1519","Poyntonia paludicola",26.5,3,0.609999999999999,0,-34.2931481481481,-34.44,"NT","ANURA","PYXICEPHALIDAE","Poyntonia"
"1520","Poyntonophrynus vertebralis",31.8,3,8.77,1114.51979511908,-29.4765026929982,-33.22,"LC","ANURA","BUFONIDAE","Poyntonophrynus"
"1521","Pristimantis achatinus",46,4,12.99,1485.01237479277,4.75411255411255,-3.97,"LC","ANURA","CRAUGASTORIDAE","Pristimantis"
"1522","Pristimantis chalceus",100,1,9.06,1055.90142096414,3.58188679245283,-2.29,"LC","ANURA","CRAUGASTORIDAE","Pristimantis"
"1523","Pristimantis chloronatus",36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","Pristimantis euphronides",32.2,3,0.120000000000001,9.50453877449036e-05,12.0964705882353,12.04,"EN","ANURA","CRAUGASTORIDAE","Pristimantis"
"1525","Pristimantis fenestratus",51,4,20.23,3201.57179617202,-1.74600885282184,-17.2,"LC","ANURA","CRAUGASTORIDAE","Pristimantis"
"1526","Pristimantis festae",23,3,NA,NA,NA,NA,"EN","ANURA","CRAUGASTORIDAE","Pristimantis"
"1527","Pristimantis fraudator",28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","Pristimantis gladiator",15,1,1.64,157.431732304548,0.9018,-0.41,"EN","ANURA","CRAUGASTORIDAE","Pristimantis"
"1529","Pristimantis maculosus",21.8,3,1.26,248.65301960087,5.69524390243902,5.34,"EN","ANURA","CRAUGASTORIDAE","Pristimantis"
"1530","Pristimantis mariaelenae",21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","Pristimantis ockendeni",20.8,3,14.41,1791.49731289524,-7.98586538461538,-13.38,"LC","ANURA","CRAUGASTORIDAE","Pristimantis"
"1532","Pristimantis sarisarinama",24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","Pristimantis stipa",27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","Pristimantis ventriguttatus",24.6,NA,0.0199999999999996,111.323871569726,-6.5,-6.51,"VU","ANURA","CRAUGASTORIDAE","Pristimantis"
"1535","Pristimantis zimmermanae",26,3,2.64,1450.0880085433,-2.20636363636364,-3.78,"LC","ANURA","CRAUGASTORIDAE","Pristimantis"
"1536","Probreviceps durirostris",34.4,1,1.51,248.65301960087,-6.29796407185629,-6.98,"EN","ANURA","BREVICIPITIDAE","Probreviceps"
"1537","Probreviceps macrodactylus",44.5,3,1.49,248.008680824403,-5.415,-6.24,"EN","ANURA","BREVICIPITIDAE","Probreviceps"
"1538","Probreviceps rhodesianus",48,1,1.12,111.323871569685,-18.5235,-18.95,"EN","ANURA","BREVICIPITIDAE","Probreviceps"
"1539","Probreviceps rungwensis",54,1,1.3,329.858947587015,-8.48202739726027,-9.19,"EN","ANURA","BREVICIPITIDAE","Probreviceps"
"1540","Proceratophrys boiei",54,4,24.71,2976.86795664421,-18.5373550414167,-28.74,"LC","ANURA","ODONTOPHRYNIDAE","Proceratophrys"
"1541","Proceratophrys moratoi",31.7,NA,0.109999999999999,0,-22.8439534883721,-22.9,"CR","ANURA","ODONTOPHRYNIDAE","Proceratophrys"
"1542","Proteus anguinus",169.9,3,3.5,581.549880516574,44.6562002945508,42.55,"VU","CAUDATA","PROTEIDAE","Proteus"
"1543","Pseudacris brachyphona",27,3,9.21,1341.48151596729,37.1808423035522,32.23,"LC","ANURA","HYLIDAE","Pseudacris"
"1544","Pseudacris brimleyi",30.375,NA,6.53,808.412484112464,35.0448161543098,31.72,"LC","ANURA","HYLIDAE","Pseudacris"
"1545","Pseudacris cadaverina",40.5,3,5.94,871.331993726937,34.2670505617978,29.85,"LC","ANURA","HYLIDAE","Pseudacris"
"1546","Pseudacris clarkii",25.4,3,13.5,1474.10750663955,29.7796771189072,25.63,"LC","ANURA","HYLIDAE","Pseudacris"
"1547","Pseudacris crucifer",25.4,NA,26.13,3691.606463833,42.0314856634313,28.31,"LC","ANURA","HYLIDAE","Pseudacris"
"1548","Pseudacris feriarum",27,3,11.1,1612.16223679862,37.2936307519641,30.25,"LC","ANURA","HYLIDAE","Pseudacris"
"1549","Pseudacris fouquettei",28.5,3,9.21,1251.06687768715,29.4725507835171,27.75,"LC","ANURA","HYLIDAE","Pseudacris"
"1550","Pseudacris nigrita",27.25,NA,10.97,1425.72441868264,30.0039198773241,24.95,"LC","ANURA","HYLIDAE","Pseudacris"
"1551","Pseudacris ocularis",15,NA,11.97,1417.9056320725,31.1455538643667,24.95,"LC","ANURA","HYLIDAE","Pseudacris"
"1552","Pseudacris ornata",30.75,NA,7.76,1465.80282450232,31.985996003996,28.31,"LC","ANURA","HYLIDAE","Pseudacris"
"1553","Pseudacris regilla",36.665,3,33.1,4128.34600027556,44.2217025933541,22.87,"LC","ANURA","HYLIDAE","Pseudacris"
"1554","Pseudacris streckeri",41.75,1,11.63,1281.69752473328,30.1059784560144,25.84,"LC","ANURA","HYLIDAE","Pseudacris"
"1555","Pseudacris triseriata",26.125,3,9.5,1292.09947411889,43.9979985652798,36.29,"LC","ANURA","HYLIDAE","Pseudacris"
"1556","Pseudepidalea viridis",74.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557","Pseudis cardosoi",45,3,1.68,243.002590523089,-28.7988461538462,-29.59,"LC","ANURA","HYLIDAE","Pseudis"
"1558","Pseudis paradoxa",55,3,44.93,5287.9607538297,1.49201739130435,-33.82,"LC","ANURA","HYLIDAE","Pseudis"
"1559","Pseudophilautus abundus",37,3,0.72,111.323871569766,6.50238095238095,6.16,"LC","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1560","Pseudophilautus adspersus",37.5,NA,0.0499999999999998,9.50453877449036e-05,6.974,6.95,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1561","Pseudophilautus auratus",26.4,1,0.22,110.714012399039,6.35906976744186,6.23,"EN","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1562","Pseudophilautus cavirostris",48.9,3,1.34,248.555142601992,6.8231914893617,6.25,"EN","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1563","Pseudophilautus cuspis",228.9,3,0.16,110.714012399039,6.38782608695652,6.31,"EN","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1564","Pseudophilautus dimbullae",44.8,NA,0.0299999999999994,9.50453877449036e-05,6.955,6.94,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1565","Pseudophilautus extirpo",43.5,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1566","Pseudophilautus folicola",29.4,3,0.590000000000001,111.323871569766,6.35527777777778,6.14,"EN","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1567","Pseudophilautus halyi",27.7,NA,0.0300000000000002,9.50453877449036e-05,6.85222222222222,6.84,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1568","Pseudophilautus hoipolloi",28.6,1,1.31,156.929494272007,6.589,5.99,"LC","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1569","Pseudophilautus malcolmsmithi",14.9,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1570","Pseudophilautus mittermeieri",56.4,NA,0.18,0.000134414476389852,6.174,6.09,"EN","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1571","Pseudophilautus nanus",34.8,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1572","Pseudophilautus nasutus",17.4,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1573","Pseudophilautus oxyrhynchus",18.6,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1574","Pseudophilautus popularis",24.7,4,0.97,111.323871569766,6.567125,6.12,"LC","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1575","Pseudophilautus puranappu",42.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","Pseudophilautus reticulatus",61.1,1,0.87,156.929494272007,6.5478125,6.18,"EN","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1577","Pseudophilautus rugatus",17.5,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1578","Pseudophilautus rus",22.7,4,0.0600000000000005,9.50453877449036e-05,7.33125,7.3,"NT","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1579","Pseudophilautus samarakoon",22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","Pseudophilautus semiruber",12.7,NA,0.0200000000000005,9.50453877449036e-05,6.85,6.84,"DD","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1581","Pseudophilautus silvaticus",31.3,3,0.0899999999999999,0,6.40121212121212,6.36,"EN","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1582","Pseudophilautus sordidus",39.4,3,1.1,156.929494272007,6.75758620689655,6.23,"NT","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1583","Pseudophilautus stellatus",57.2,NA,0.0700000000000003,9.50453877449036e-05,6.95464285714286,6.92,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1584","Pseudophilautus stictomerus",36,3,0.350000000000001,0.000134414476389852,6.25793103448276,6.09,"NT","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1585","Pseudophilautus temporalis",29.7,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1586","Pseudophilautus variabilis",35.7,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1587","Pseudophilautus zal",24.8,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1588","Pseudophilautus zimmeri",31.6,NA,0.0300000000000002,0.000134414476389852,6.03923076923077,6.02,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1589","Pseudophilautus zorro",23.5,1,0.0500000000000007,9.50453877449036e-05,7.293125,7.27,"EN","ANURA","RHACOPHORIDAE","Pseudophilautus"
"1590","Pseudophryne bibronii",27,3,16.54,2069.23294664089,-31.5557436146136,-38.86,"NT","ANURA","MYOBATRACHIDAE","Pseudophryne"
"1591","Pseudophryne corroboree",26,1,0.530000000000001,90.0625090360305,-36.1989743589744,-36.46,"CR","ANURA","MYOBATRACHIDAE","Pseudophryne"
"1592","Pseudophryne pengilleyi",27.5,3,0.549999999999997,143.548922895334,-35.4420720720721,-35.72,"EN","ANURA","MYOBATRACHIDAE","Pseudophryne"
"1593","Psychrophrynella bagrecito",15.8,NA,NA,NA,NA,NA,"VU","ANURA","CRAUGASTORIDAE","Psychrophrynella"
"1594","Pterorana khare",56.4,1,1.76,228.239004964019,26.4192857142857,25.62,"VU","ANURA","RANIDAE","Pterorana"
"1595","Ptychadena aequiplicata",50,3,14.39,3085.90859745707,2.63169415292354,-5.77,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1596","Ptychadena anchietae",62,3,45.44,5123.77299171409,-6.67565243044524,-29.37,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1597","Ptychadena ansorgii",40,NA,9.09,2522.41683966274,-11.8053399668325,-16.22,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1598","Ptychadena bibroni",41.8,3,11.29,5291.17735303316,8.28270582750583,3.5,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1599","Ptychadena bunoderma",35,NA,6.7,1388.56321477133,-10.3319579288026,-13.95,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1600","Ptychadena christyi",55,NA,2.62,401.327476627131,0.856,-0.47,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1601","Ptychadena cooperi",45,3,3.57,458.732817096808,7.9061915125136,6.36,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1602","Ptychadena grandisonae",47,3,15.11,2655.24877886448,-9.50020981713186,-16.68,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1603","Ptychadena longirostris",50,4,4.45,2123.07245741154,6.63354710556186,4.35,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1604","Ptychadena mapacha",29,1,0.390000000000001,105.875165149639,-17.7122222222222,-17.92,"DD","ANURA","PTYCHADENIDAE","Ptychadena"
"1605","Ptychadena mascareniensis",68,4,45.3,8300.28871026386,-15.6756374340235,-29.48,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1606","Ptychadena mossambica",44,3,27.21,3052.14501128596,-16.1078027494594,-28.94,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1607","Ptychadena oxyrhynchus",64,3,47.84,7201.1063499019,-8.01045766590389,-33.34,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1608","Ptychadena pumilio",29.6,4,14.18,6075.78823279985,8.85527982326951,2.69,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1609","Ptychadena retropunctata",37.5,NA,1.81,348.553761706448,8.27375,7.45,"DD","ANURA","PTYCHADENIDAE","Ptychadena"
"1610","Ptychadena schillukorum",45.775,1,51.62,7201.1063499019,-0.962494944781459,-20.17,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1611","Ptychadena stenocephala",42,NA,10.03,4901.93895052003,5.67399331103679,-2.31,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1612","Ptychadena submascareniensis",28.5,NA,1.81,398.668320738497,8.1365,7.45,"DD","ANURA","PTYCHADENIDAE","Ptychadena"
"1613","Ptychadena taenioscelis",37.5,1,29,3925.42304288252,-11.0581809145129,-28.56,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1614","Ptychadena tellinii",38,4,11.94,5584.27929526613,9.63075371145794,3.78,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1615","Ptychadena tournieri",38,1,7.56,2115.43780375054,10.1581535456731,5.98,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1616","Ptychadena trinodis",53.5,3,13.24,5397.58640431182,10.5334420921544,3.47,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1617","Ptychadena uzungwensis",45,3,19.72,2655.24877886448,-11.8340225422667,-20.98,"LC","ANURA","PTYCHADENIDAE","Ptychadena"
"1618","Ptychohyla leonhardschultzei",30.5,3,1.42,441.219222630917,16.7781290322581,15.94,"EN","ANURA","HYLIDAE","Ptychohyla"
"1619","Pyxicephalus adspersus",245,1,34.4,3995.96217455575,-18.374582724807,-33.9,"LC","ANURA","PYXICEPHALIDAE","Pyxicephalus"
"1620","Pyxicephalus edulis",120,3,46.05,6971.7647708158,-12.7768259778998,-28.95,"LC","ANURA","PYXICEPHALIDAE","Pyxicephalus"
"1621","Pyxicephalus obbianus",90,1,5.58,745.602626778136,6.76572867696441,4.08,"LC","ANURA","PYXICEPHALIDAE","Pyxicephalus"
"1622","Ramanella palmata",31.25,NA,0.24,9.50453877449036e-05,6.873,6.74,NA,NA,NA,NA
"1623","Ramanella variegata",35,NA,19.72,2383.41932663892,14.2994006479482,5.92,NA,NA,NA,NA
"1624","Rana areolata",92.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","Rana arvalis",70,1,23.13,6742.93365993129,58.8553433029909,45.18,"LC","ANURA","RANIDAE","Rana"
"1626","Rana aurora",63.5,3,11.63,1391.82773443783,48.4218700246056,39.26,"LC","ANURA","RANIDAE","Rana"
"1627","Rana berlandieri",84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","Rana blairi",63.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","Rana capito",81.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","Rana cascadae",53.5,1,9.12,1029.61807953616,44.6185624330118,39.88,"NT","ANURA","RANIDAE","Rana"
"1631","Rana catesbeiana",156.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","Rana chevronta",49.5,NA,0.199999999999999,111.323871569726,29.4897435897436,29.39,"CR","ANURA","RANIDAE","Rana"
"1633","Rana chiricahuensis",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","Rana clamitans",90.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","Rana coreana",41,3,5.72,719.101383153363,36.6816979166667,34.28,"LC","ANURA","RANIDAE","Rana"
"1636","Rana dalmatina",56.87,1,20.98,3825.65746414474,44.8316951161688,36.39,"LC","ANURA","RANIDAE","Rana"
"1637","Rana draytonii",127,3,10.07,1324.6593793712,35.9578967813541,30.69,"VU","ANURA","RANIDAE","Rana"
"1638","Rana fisheri",57,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","Rana forreri",104.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","Rana graeca",54.88,3,8.06,986.912868746391,39.2561696340257,36.39,"LC","ANURA","RANIDAE","Rana"
"1641","Rana grylio",130.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","Rana heckscheri",111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","Rana huanrensis",56.1,NA,5.92,656.528068480782,36.8349609375,35.5,"LC","ANURA","RANIDAE","Rana"
"1644","Rana iberica",41.4,3,4.67,672.287708707976,42.5740994962217,39.12,"NT","ANURA","RANIDAE","Rana"
"1645","Rana italica",60,3,6.99,1024.69097700303,41.4003366488141,37.91,"LC","ANURA","RANIDAE","Rana"
"1646","Rana japonica",51,NA,10.47,1521.13401928694,34.6693416407061,30.34,"LC","ANURA","RANIDAE","Rana"
"1647","Rana kobai",38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","Rana latastei",43.93,1,2.12,481.091596243976,45.4410034013605,44.32,"VU","ANURA","RANIDAE","Rana"
"1649","Rana longicrus",55,1,1.44,150.513488367457,24.635,23.81,"VU","ANURA","RANIDAE","Rana"
"1650","Rana luteiventris",87.5,3,21.96,2959.7860116602,52.7415786138614,38.25,"LC","ANURA","RANIDAE","Rana"
"1651","Rana macrocnemis",90,3,8.88,1913.777951384,40.5789365853659,36.57,"LC","ANURA","RANIDAE","Rana"
"1652","Rana muscosa",56.25,1,3.92,481.162021071924,34.7680215827338,33.26,"EN","ANURA","RANIDAE","Rana"
"1653","Rana okaloosae",43.725,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","Rana onca",65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","Rana ornativentris",58,3,10.56,1568.31254585576,35.1496422142214,30.99,"LC","ANURA","RANIDAE","Rana"
"1656","Rana palustris",65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","Rana pipiens",75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","Rana pirica",56.775,3,13.03,1464.3487221275,46.8919744098831,41.39,"LC","ANURA","RANIDAE","Rana"
"1659","Rana pretiosa",54.75,1,8.41,921.168580429347,45.4122654028436,40.81,"VU","ANURA","RANIDAE","Rana"
"1660","Rana pyrenaica",40.75,3,0.700000000000003,138.307221397546,42.7489380530973,42.39,"EN","ANURA","RANIDAE","Rana"
"1661","Rana sakuraii",48,NA,3,502.252426718028,35.500981595092,33.96,"LC","ANURA","RANIDAE","Rana"
"1662","Rana septentrionalis",60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","Rana sevosa",73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","Rana sphenocephala",89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","Rana sylvatica",60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","Rana tarahumarae",84.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","Rana taylori",74.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","Rana temporaria",70.14,4,30.45,5755.85841750516,58.6257135483871,40.68,"LC","ANURA","RANIDAE","Rana"
"1669","Rana tsushimensis",40,3,0.620000000000005,144.255153632727,34.3842405063291,34.08,"LC","ANURA","RANIDAE","Rana"
"1670","Rana ulma",41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671","Rana vaillanti",93.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","Rana vibicaria",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673","Rana virgatipes",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674","Rana warszewitschii",52.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","Rana yavapaiensis",61.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676","Ranitomeya benedicta",20.2,3,1.3,156.929494272007,-6.65409090909091,-7.27,"VU","ANURA","DENDROBATIDAE","Ranitomeya"
"1677","Ranitomeya defleri",16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","Ranitomeya fantastica",20,1,0.99,156.929494271979,-6.189,-6.63,"NT","ANURA","DENDROBATIDAE","Ranitomeya"
"1679","Ranitomeya imitator",19.5,3,1.16,247.645722272137,-6.32,-6.8,"LC","ANURA","DENDROBATIDAE","Ranitomeya"
"1680","Ranitomeya sirensis",16,3,6.88,1037.33236898088,-9.98325,-13.3,"LC","ANURA","DENDROBATIDAE","Ranitomeya"
"1681","Ranitomeya summersi",20.4,1,0.220000000000001,0,-6.62642857142857,-6.74,"EN","ANURA","DENDROBATIDAE","Ranitomeya"
"1682","Ranitomeya uakarii",15.4,1,10.37,1161.19865451964,-7.74352941176471,-13.33,"LC","ANURA","DENDROBATIDAE","Ranitomeya"
"1683","Ranitomeya vanzolinii",17.8,NA,4.53,598.342240683763,-9.70652173913044,-11.88,"LC","ANURA","DENDROBATIDAE","Ranitomeya"
"1684","Ranitomeya variabilis",17.7,NA,0.48,111.323871569726,-6.52187134502924,-6.76,"DD","ANURA","DENDROBATIDAE","Ranitomeya"
"1685","Raorchestes anili",26.8,3,0.0500000000000007,0,11.6327777777778,11.61,"LC","ANURA","RHACOPHORIDAE","Raorchestes"
"1686","Raorchestes dubois",22.6,4,0.0600000000000005,109.632569857115,10.2297142857143,10.2,"VU","ANURA","RHACOPHORIDAE","Raorchestes"
"1687","Raorchestes griet",21.4,3,0.0900000000000016,9.50453877449036e-05,10.0861111111111,10.04,"CR","ANURA","RHACOPHORIDAE","Raorchestes"
"1688","Raorchestes luteolus",26.8,NA,0.770000000000001,155.579840077869,12.71,12.44,"DD","ANURA","RHACOPHORIDAE","Raorchestes"
"1689","Raorchestes manohari",17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","Raorchestes nerostagona",34,3,0.190000000000001,0,11.7009523809524,11.62,"EN","ANURA","RHACOPHORIDAE","Raorchestes"
"1691","Raorchestes ochlandrae",25.6,1,0.0600000000000005,0,11.5977777777778,11.57,"DD","ANURA","RHACOPHORIDAE","Raorchestes"
"1692","Raorchestes parvulus",21,3,13.27,1827.84824049521,15.1619917012448,10.47,"LC","ANURA","RHACOPHORIDAE","Raorchestes"
"1693","Raorchestes ponmudi",37.4,3,0.0299999999999994,0,8.755,8.74,"CR","ANURA","RHACOPHORIDAE","Raorchestes"
"1694","Raorchestes travancoricus",31,1,0.130000000000001,109.632569857115,9.91826086956522,9.85,"EN","ANURA","RHACOPHORIDAE","Raorchestes"
"1695","Rhacophorus angulirostris",40,3,7.33,1941.60320525991,1.32496350364963,-1.08,"EN","ANURA","RHACOPHORIDAE","Rhacophorus"
"1696","Rhacophorus arboreus",60.775,NA,7.84999999999999,1248.36831768754,37.1644544287548,33.7,"LC","ANURA","RHACOPHORIDAE","Rhacophorus"
"1697","Rhacophorus arvalis",52.5,NA,0.689999999999998,151.046529893255,23.3732894736842,23.03,"EN","ANURA","RHACOPHORIDAE","Rhacophorus"
"1698","Rhacophorus dulitensis",39,3,6.21,802.052339048872,4.89933110367893,0.52,"NT","ANURA","RHACOPHORIDAE","Rhacophorus"
"1699","Rhacophorus georgii",70,1,1.34,222.647743139447,-5.06014184397163,-5.7,"DD","ANURA","RHACOPHORIDAE","Rhacophorus"
"1700","Rhacophorus lateralis",31,3,0.850000000000001,0,12.0361904761905,11.61,"EN","ANURA","RHACOPHORIDAE","Rhacophorus"
"1701","Rhacophorus maximus",56.4,3,17.7,2438.5230824663,25.54965,11.86,"LC","ANURA","RHACOPHORIDAE","Rhacophorus"
