Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
55114,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,melanolaemus,"(Grant & Rodríguez, 2001)",,,,,Colostethus melanolaemus  ,,,,DD,,3.1,2004,unknown,N
55228,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,myersi,"(Pyburn, 1981)",,,,,Epipedobates myersi  ,,,,LC,,3.1,2004,stable,N
55120,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,nidicola,"(Caldwell & Lima, 2003)",,,,,Colostethus nidicola  ,,,,DD,,3.1,2004,unknown,N
136098,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,niputidea,"Grant, Acosta & Rada, 2007",,,,,"",,,,LC,,3.1,2008,unknown,N
55122,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,olfersioides,"(Lutz, 1925)",,,,,Colostethus olfersioides|Eupemphix olfersioides  |Phyllobates alagoanus  |Phyllobates capixaba  |Phyllobates carioca  ,Rio Rocket Frog,,,VU,A2a; B2ab(iii),3.1,2010,decreasing,N
55123,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,ornatus,"(Morales, 2002)",,,,,Colostethus ornatus  ,,,,DD,,3.1,2012,unknown,N
190492,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,paleovarzensis,"Lima, Caldwell, Biavati & Montanarin, 2010",,,,,"",,,,NT,,3.1,2012,stable,N
55131,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,picachos,"(Ardila-Robayo, Acosta-Galvis & Coloma, 2000)",,,,,Allobates picacho  |Colostethus picachos  ,,,,DD,,3.1,2004,unknown,N
61765,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,pittieri,"(La Marca, Manzanilla & Mijares-Urrutia, 2004)",,,,,Colostethus pittieri  ,,,,LC,,3.1,2006,stable,N
55141,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,ranoides,"(Boulenger, 1918)",,,,,Colostethus ranoides  |Colostethus ranoides  ,Llanos Rocket Frog ,,,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,2010,decreasing,N
55147,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,sanmartini,"(Rivero, Langone & Prigione, 1986)",,,,,Colostethus sanmartini  ,,,Sapito Ninera De San Martin,DD,,3.1,2004,unknown,N
135872,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,spumaponens,"Kok & Ernst, 2007",,,,,"",,,,DD,,3.1,2008,unknown,N
135892,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,subfolionidificans,"(Lima, Sanchez & Souza, 2007)",,,,,Colostethus subfolionidificans  ,,,,VU,D2,3.1,2008,stable,N
55153,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,sumtuosus,"(Morales, 2002)",,,,,Colostethus sumtuosus  ,,,,DD,,3.1,2004,unknown,N
55155,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,talamancae,"(Cope, 1875)",,,,,Colostethus talamancae|Dendrobates talamancae|Hylaplesia talamancae|Phyllobates  talamancae,Talamanca Rocket Frog,,,LC,,3.1,2008,stable,N
55160,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,trilineatus,"(Boulenger, 1883)",,,,,Colostethus trilineatus  ,,,,LC,,3.1,2004,stable,N
55161,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,undulatus,"(Myers & Donnelly, 2001)",,,,,Colostethus undulatus  ,,,,DD,,3.1,2004,unknown,N
55163,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,vanzolinius,"(Morales, 2002)",,,,,Colostethus vanzolinius  ,,,,DD,,3.1,2004,unknown,N
55166,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,wayuu,"(Acosta, Cuentas & Coloma, 1999)",,,,,Colostethus wayuu  ,,,,VU,D2,3.1,2004,unknown,N
55039,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,zaparo,"(Silverstone, 1976)",,,,,"","Sanguine Poison-arrow Frog, Sanguine Poison Frog, Zaparo's Poison Frog",,Rana Venenosa,LC,,3.1,2004,unknown,N
58426,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Allopaa,hazarensis,"(Dubois & Khan, 1979)",,,,,Nanorana hazarensis|Paa hazarensis|Rana barmoachensis|Rana hazarensis,"Kashmir Paa Frog, Hazara Torrent Frog, Hazara Frog",,,LC,,3.1,2008,stable,N
59659,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALLOPHRYNIDAE,Allophryne,ruthveni,"Gaige, 1926",,,,,"",Tukeit Hill Frog,,,LC,,3.1,2004,decreasing,N
56313,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,australis,"Formas, Ubeda, Cuevas & Nuñez, 1997",,,,,"",,,,DD,,3.1,2010,unknown,N
928,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,barrioi,"Veloso, Díaz, Iturra-C. & Penna, 1981",,,,,"",Cabreria Spiny-chest Frog,,,VU,A3c,3.1,2010,stable,N
76338143,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,cantillanensis,"Charrier, Correa-Quezada, Castro & Méndez-Torres, 2015",,,,,"",Cantillana Spiny-chest Frog,,Sapo de Pecho Espinoso de Cantillana,CR,B1ab(iii),3.1,2015,unknown,N
56314,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,gargola,"Gallardo, 1970",,,,,Alsodes gargola subspecies neuquensis,Tonchek Spiny-chest Frog,,,LC,,3.1,2010,stable,N
56315,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,hugoi,"Cuevas & Formas, 2001",,,,,"",,,,DD,,3.1,2010,unknown,N
61800,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,igneus,"Cuevas & Formas, 2005",,,,,"",,,,DD,,3.1,2006,unknown,N
56316,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,kaweshkari,"Formas, Cuevas, & Nuñez, 1998",,,,,"",,,,DD,,3.1,2016,unknown,N
56317,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,laevis,"(Philippi, 1902)",,,,,Telmatobius laevis,Potrero Spiny-chest Frog,,,DD,,3.1,2004,unknown,N
929,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,montanus,"(Lataste in Philippi, 1902)",,,,,Telmatobius montanus,Mountain Spiny-chest Frog,,Sapo de pecho espinoso montano,VU,"B1ab(ii,iii)",3.1,2016,decreasing,N
56318,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,monticola,"Bell, 1843",,,,,Caccotus coppingeri  |Eupsophus coppingeri  ,Island Spiny-chest Frog,,,DD,,3.1,2010,unknown,N
930,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,nodosus,"(Duméril & Bibron, 1841)",,,,,Borborocoetes kriegi|Borborocoetus valdivianus|Cacotus maculatus|Cystignathus cinerascens|Cystignathus granulatus|Cystignathus nodosus|Cystignathus zebra|Paludicola illotus|Paludicola muelleri,Black Spiny-chest Frog,,Sapo Arriero,NT,,3.1,2010,decreasing,N
18435553,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,norae,"Cuevas, 2008",,,,,"",,,,DD,,3.1,2013,unknown,N
56319,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,pehuenche,"Cei, 1976",,,,,"",Pehuenche Spiny-chest Frog,,,CR,"B1ab(iii,v)+2ab(iii,v)",3.1,2013,decreasing,N
40785,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,tumultuosus,"Veloso, Iturra-Constant & Galleguillos, 1979",,,,,"",La Parva Spiny-chest Frog,,,VU,"B1ab(i,iii)",3.1,2015,unknown,N
56320,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,valdiviensis,"Formas, Cuevas & Brieva, 2002",,,,,"",,,,DD,,3.1,2004,unknown,N
932,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,vanzolinii,"(Donoso-Barros, 1974)",,,,,Eupsophus vanzolinii,Vanzolini's Spiny-chest Frog,,,CR,A2ac; B2ab(iii),3.1,2010,decreasing,N
56321,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,verrucosus,"(Philippi, 1902)",,,,,Borborocoetus verrucosus,Olive Spiny-chest Frog,,,DD,,3.1,2010,unknown,N
56322,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALSODIDAE,Alsodes,vittatus,"(Philippi, 1902)",,,,,Cystignathus vittatus,Malleco Spiny-chest Frog,,,DD,,3.1,2016,unknown,N
54460,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Altiphrynoides,malcolmi,"(Grandison, 1978)",,,,,Nectophrynoides malcolmi,"Malcolm's Ethiopia Toad, Ethiopian Mountain Toad",,,EN,"B1ab(iii,v)",3.1,2013,decreasing,N
54886,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Altiphrynoides,osgoodi,"(Loveridge, 1932)",,,,,Bufo osgoodi|Spinophrynoides osgoodi  ,Osgood's Ethiopian Toad,,,CR,D,3.1,2014,unknown,N
55266,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALYTIDAE,Alytes,cisternasii,"Boscá, 1879",,,,,"",Iberian Midwife Toad,,Sapo Partero Ibérico,NT,,3.1,2009,decreasing,N
979,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALYTIDAE,Alytes,dickhilleni,"Arntzen & García-París, 1995",,,,,"",Betic Midwife Toad,,Sapo Partero Bético,VU,"B2ab(iii,iv)",3.1,2009,decreasing,N
55267,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALYTIDAE,Alytes,maurus,"Pasteur & Bons, 1962",,,,,Alytes obstetricans subspecies maurus,Moroccan Midwife Toad,Crapaud accoucheur,,NT,,3.1,2009,stable,N
977,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALYTIDAE,Alytes,muletensis,"(Sanchiz & Adrover, 1979)",,,,,Baleaphryne muletensis,"Mallorcan Midwife Toad, Majorca Midwife Toad, Majorcan Midwife Toad",,Ferreret,VU,D2,3.1,2009,increasing,N
55268,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALYTIDAE,Alytes,obstetricans,"(Laurenti, 1768)",,,,,Bufo obstetricans,Common Midwife Toad,,Sapo Partero Común,LC,,3.1,2009,decreasing,N
54805,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amazophrynella,bokermanni,"(Izecksohn, 1994)",,,,,Dendrophryniscus bokermanni,,,,LC,,3.1,2004,stable,N
54809,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Amazophrynella,minuta,"(Melin, 1941)",,,,,Dendrophryniscus minutus,,,,LC,,3.1,2010,stable,N
59049,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,altamirani,"(Dugès, 1895)",,,,,Amblystoma altamirani|Ambystoma  zempoalaense|Rhyacosiredon  altamirani|Rhyacosiredon  zempoalaensis ,Mountain Stream Siredon,,Ajolote,EN,"A2ace; B1ab(iii,v)+2ab(iii,v)",3.1,2008,decreasing,N
59050,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,amblycephalum,"Taylor, 1940",,,,,Ambystoma  amblycephala ,"Blunthead Salamander, Blunt-headed Salamander",,Ajolote de Cabeza Chata,CR,B1ab(iii),3.1,2016,decreasing,N
59051,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,andersoni,"Krebs & Brandon, 1984",,,,,"",Anderson's Salamander,,"Achoque (Local Mexican Name), Ajolote",CR,B1ab(iii),3.1,2015,decreasing,N
59052,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,annulatum,"(Cope, 1886)",,,,,Linguaelapsus annulatum  ,Ringed Salamander,,,LC,,3.1,2014,stable,N
59053,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,barbouri,"Kraus & Petranka, 1989",,,,,"",Streamside Salamander,,,NT,,3.1,2004,decreasing,N
136128,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,bishopi,"(Goin, 1950)",,,,,Linguaelapsus bishopi  ,Reticulated Flatwoods Salamander,,,VU,A2c,3.1,2008,decreasing,N
59054,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,bombypellum,"Taylor, 1940",,,,,Ambystoma bombypella,"Delicateskin Salamander , Axolotl",,Ajolote,CR,B1ab(iii)+2ab(iii),3.1,2008,decreasing,N
1098,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,californiense,"Gray, 1853",,,,,Ambystoma tigrinum   ,California Tiger Salamander,,,VU,A2c,3.1,2004,decreasing,N
1099,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,cingulatum,"(Cope, 1867)",,,,,Amblystoma cingulatum  ,Frosted Flatwoods Salamander,,,VU,A2c,3.1,2008,decreasing,N
59055,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,dumerilii,"(Dugès, 1870)",,,,,Amblystoma  dumerili|Bathysiredon  dumerilii|Bathysiredon  dumerilii  subspecies queretarensis |Siredon  dumerilii,Lake Patzcuaro Salamander ,,Achoque,CR,"B1ab(iii,v)+2ab(iii,v)",3.1,2008,decreasing,N
59056,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,flavipiperatum,"Dixon, 1963",,,,,"",Yellow-peppered Salamander,,Ajolote de Chapala,EN,B1ab(iii)+2ab(iii),3.1,2016,decreasing,N
59057,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,gracile,"(Baird, 1857)",,,,,Siredon gracilis  ,Northwestern Salamander,,,LC,,3.1,2015,stable,N
59058,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,granulosum,"Taylor, 1944",,,,,"",Granular Salamander,,Ajolote,CR,B1ab(iii),3.1,2008,decreasing,N
59059,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,jeffersonianum,"(Green, 1827)",,,,,Salamandra jeffersoniana  ,Jefferson Salamander,,,LC,,3.1,2015,stable,N
59060,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,laterale,"Hallowell, 1856",,,,,Ambystoma platineum  ,Blue-spotted Salamander,,,LC,,3.1,2015,stable,N
59061,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,leorae,"(Taylor, 1943)",,,,,Rhyacosiredon leorae,"Leora's Stream Salamander, Leora's Stream Siredon",,Ajolote,CR,"B1ab(iii,v)+2ab(iii,v)",3.1,2008,decreasing,N
1093,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,lermaense,"(Taylor, 1940)",,,,,Siredon lermaensis,Lake Lerma Salamander,,Ajolote,EN,"B1ab(iii,v)+2ab(iii,v)",3.1,2015,decreasing,N
59062,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,mabeei,"Bishop, 1928",,,,,Linguaelapsus  mabeei  ,Mabee's Salamander,,,LC,,3.1,2004,decreasing,N
59063,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,macrodactylum,"(Baird, 1850)",,,,,Ambystoma macrodactyla  ,Long-toed Salamander,,,LC,,3.1,2015,stable,N
59064,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,maculatum,"(Shaw, 1802)",,,,,Salamandra  punctata  ,Spotted Salamander,,,LC,,3.1,2015,stable,N
199970,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,mavortium,"Baird, 1850",,,,,"",Western Tiger Salamander,,,LC,,3.1,2015,unknown,N
1095,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,mexicanum,"(Shaw & Nodder, 1798)",,,,,Gyrinus mexicanus  ,Axolotl,,Ajolote,CR,"B2ab(iii,v)",3.1,2010,decreasing,N
59065,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,opacum,"(Gravenhorst, 1807)",,,,,Salamandra opaca  ,Marbled Salamander,,,LC,,3.1,2004,stable,N
59066,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,ordinarium,"Taylor, 1940",,,,,Ambystoma ordinaria,"Michoacan Stream Salamander, Michoacan Stream Siredon, Puerto Hondo Stream Salamander",,,EN,"B1ab(iii,iv,v)",3.1,2015,decreasing,N
59067,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,rivulare,"(Taylor, 1940)",,,,,Rhyacosiredon rivularis  ,,,,DD,,3.1,2008,unknown,N
59068,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,rosaceum,"Taylor, 1941",,,,,Ambystoma   fluvinatum|Ambystoma  rosaceum  subspecies nigrum |Axolotes  maculata ,Tarahumara Salamander,,,LC,,3.1,2015,unknown,N
61893,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,silvense,"(Webb, 2004)",,,,,Ambystoma  silvensis  ,Pine Woods Salamander,,,DD,,3.1,2008,unknown,N
59069,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,talpoideum,"(Holbrook, 1838)",,,,,Salamandra  talpoidea  ,Mole Salamander,,,LC,,3.1,2004,stable,N
59070,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,taylori,"Brandon, Maruska & Rumph, 1982",,,,,"",Taylor's Salamander,,,CR,B1ab(iii),3.1,2015,unknown,N
59071,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,texanum,"(Matthes, 1855)",,,,,Salamandra texana  ,Smallmouth Salamander,,,LC,,3.1,2015,stable,N
83293207,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,tigrinum,"(Green, 1825)",,,,,"","Tiger Salamander, Salamandra, Eastern Tiger Salamander",,,LC,,3.1,2015,stable,N
59073,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,AMBYSTOMATIDAE,Ambystoma,velasci,"(Dugès, 1888)",,,,,Amblystoma velasci|Ambystoma lacustris,Plateau Tiger Salamander,,Salamandra,LC,,3.1,2010,unknown,N
55212,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,andina,"(Myers and Burrowes, 1987)",,,,,Ameerega andinus  |Epipedobates andinus  ,La Planada Poison Frog,,,DD,,3.1,2004,unknown,N
55214,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,bassleri,"(Melin, 1941)",,,,,Epipedobates bassleri  |Epipedobates bassleri  ,Pleasing Poison Frog,,Rana Venenosa,NT,,3.1,2010,stable,N
45727636,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,berohoka,"Vaz-Silva & Maciel, 2011",,,,,"",,,,LC,,3.1,2014,stable,N
55215,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,bilinguis,"(Jungfer, 1989)",,,,,Epipedobates bilinguis  ,Ecuador Poison Frog,,,LC,,3.1,2004,unknown,N
190979,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,boehmei,"Lötters, Schmitz, Reichle, Rödder & Quennet, 2009",,,,,"",,,,LC,,3.1,2011,stable,N
55216,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,boliviana,"(Boulenger, 1902)",,,,,Ameerega bolivianus  |Epipedobates bolivianus  ,,,,LC,,3.1,2004,stable,N
55218,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,braccata,"(Steindachner, 1864)",,,,,Ameerega braccatus  |Epipedobates braccatus  ,,,,LC,,3.1,2004,unknown,N
55219,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,cainarachi,"(Schulte, 1989)",,,,,Epipedobates ardens  |Epipedobates cainarachi  ,Cainarachi Poison Frog,,Rana Venenosa,VU,B1ab(iii),3.1,2004,decreasing,N
55220,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,erythromos,"(Vigle and Miyata, 1980)",,,,,Epipedobates erythromos  ,Palenque Poison Frog,,,DD,,3.1,2004,unknown,N
55222,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,flavopicta,"(A. Lutz, 1925)",,,,,Ameerega flavopictus  |Epipedobates flavopictus  ,Lutz's Poison Frog,,,LC,,3.1,2004,stable,N
55223,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,hahneli,"(Boulenger, 1884)",,,,,Epipedobates hahneli  |Epipedobates hahneli  ,,,,LC,,3.1,2010,stable,N
55224,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,ingeri,"(Cochran and Goin, 1970)",,,,,Epipedobates ingeri  ,"Niceforo's Poison Frog, Brother Niceforo's Poison-arrow Frog",,,CR,B1ab(iii),3.1,2004,decreasing,N
55225,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,labialis,"(Cope, 1874)",,,,,Epipedobates labialis  ,,,Rana Venenosa,DD,,3.1,2004,unknown,N
55226,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,macero,"(Rodríguez & Myers, 1993)",,,,,Epipedobates macero,Manu Poison Frog,,Rana Venenosa,LC,,3.1,2014,stable,N
55227,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,maculata,"(Peters, 1873)",,,,,Ameerega maculatus  |Epipedobates maculatus  ,Confusing Poison Frog,,,DD,,3.1,2015,unknown,N
55229,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,parvula,"(Boulenger, 1882)",,,,,Ameerega parvulus  |Epipedobates parvulus  |Prostherapis festae  ,,,Rana Venenosa,LC,,3.1,2004,stable,N
55230,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,petersi,"(Silverstone, 1976)",,,,,Epipedobates petersi  ,Peru Poison Frog,,Rana Venenosa,LC,,3.1,2004,stable,N
55231,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,picta,"(Bibron, 1838)",,,,,Dendrobates eucnemis|Dendrobates pictus|Dendrobates pictus subspecies guayanensis|Epipedobates pictus|Hylaplesia picta|Phyllobates pictus,"Spot-legged Poison Frog, Spot-legged Poison-arrow Frog",,Sapito Pintado,LC,,3.1,2008,stable,N
29432,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,planipaleae,"(Morales & Velazco, 1998)",,,,,Epipedobates planipaleae  ,Oxapampa Poison Frog,,Rana Venenosa,CR,B1ab(iii),3.1,2004,decreasing,N
55232,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,pongoensis,"(Schulte, 1999)",,,,,Epipedobates pongoensis,,,,VU,"B1ab(iii,v)",3.1,2014,unknown,N
55233,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,pulchripecta,"(Silverstone, 1976)",,,,,Ameerega pulchripectus  |Epipedobates pulchripectus  ,,,,DD,,3.1,2004,unknown,N
55234,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,rubriventris,"(Lötters, Debold, Henle, Glaw and Kneller, 1997)",,,,,Epipedobates rubriventris  ,,,Rana Venenosa,DD,,3.1,2004,unknown,N
55236,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,silverstonei,"(Myers & Daly, 1979)",,,,,Epipedobates silverstonei,Silverstone's Poison Frog,,Rana Venenosa,EN,"B1ab(iii,v)",3.1,2014,decreasing,N
55237,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,simulans,"(Myers, Rodríguez and Icochea, 1998)",,,,,Epipedobates simulans  ,,,Rana Venenosa,LC,,3.1,2004,stable,N
55238,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,smaragdina,"(Silverstone, 1976)",,,,,Ameerega smaragdinus  |Epipedobates smaragdinus  ,Emerald Poison Frog,,Rana Venenosa,DD,,3.1,2004,unknown,N
55240,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,trivittata,"(Spix, 1824)",,,,,Ameerega trivittatus  |Dendrobates nigerrima|Dendrobates nigerrimus|Dendrobates obscurus|Dendrobates trivittatus|Dendrobates  tetravittatus|Epipedobates trivittatus  |Hyla trivittata|Hyla  nigerrima|Hylaplesia trivittatus|Hysaplesia nigerrima|Hysaplesia trivittata|Phobobates trivittatus|Phyllobates trivittatus,"Three-striped Arrow-poison Frog, Three-striped Poison Frog",,Sapito Dardo Trilistado,LC,,3.1,2008,stable,N
135821,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,yungicola,"(Lötters, Schmitz and Reichle, 2005)",,,,,"",,,,LC,,3.1,2010,stable,N
58183,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PYXICEPHALIDAE,Amietia,amieti,"(Laurent, 1976)",,,,,Afrana amieti  ,,,,DD,,3.1,2014,unknown,N
